date,order_id,account_name,region,channel,category,product_id,units,unit_price,unit_cost,revenue,cost
2025-09-03,SO100238,Vayu Logistics,West,Direct,Vertex,VER-709,8,1149.08,790.0,9192.64,6320.0
2025-09-03,SO100239,Orbit Retail,West,Direct,Vertex,VER-424,11,1157.61,790.0,12733.71,8690.0
2025-09-03,SO100240,Acme Corp,West,Partner,Vertex,VER-959,7,1153.99,790.0,8077.93,5530.0
2025-09-03,SO100241,Sterling Industries,West,Partner,Vertex,VER-106,6,1161.18,790.0,6967.08,4740.0
2025-09-03,SO100242,Vayu Logistics,West,Partner,Vertex,VER-856,6,1126.92,790.0,6761.52,4740.0
2025-09-03,SO100243,Orbit Retail,West,Partner,Vertex,VER-590,7,1168.04,790.0,8176.28,5530.0
2025-09-03,SO100244,Sterling Industries,West,Online,Vertex,VER-236,3,1142.2,790.0,3426.6,2370.0
2025-09-03,SO100245,Vayu Logistics,West,Online,Vertex,VER-774,8,1177.37,790.0,9418.96,6320.0
2025-09-03,SO100246,Orbit Retail,West,Online,Vertex,VER-262,1,1170.67,790.0,1170.67,790.0
2025-09-03,SO100247,Acme Corp,West,Direct,Halcyon,HAL-537,1,3931.7,2600.0,3931.7,2600.0
2025-09-03,SO100248,Sterling Industries,West,Direct,Halcyon,HAL-646,2,3946.77,2600.0,7893.54,5200.0
2025-09-03,SO100249,Vayu Logistics,West,Direct,Halcyon,HAL-202,3,3878.83,2600.0,11636.49,7800.0
2025-09-03,SO100250,Orbit Retail,West,Direct,Halcyon,HAL-248,3,3960.38,2600.0,11881.14,7800.0
2025-09-03,SO100251,Acme Corp,West,Partner,Halcyon,HAL-431,1,3864.04,2600.0,3864.04,2600.0
2025-09-03,SO100252,Sterling Industries,West,Partner,Halcyon,HAL-907,2,3943.93,2600.0,7887.86,5200.0
2025-09-03,SO100253,Vayu Logistics,West,Partner,Halcyon,HAL-420,1,3962.58,2600.0,3962.58,2600.0
2025-09-03,SO100254,Orbit Retail,West,Partner,Halcyon,HAL-505,2,3876.63,2600.0,7753.26,5200.0
2025-09-03,SO100255,Acme Corp,West,Online,Halcyon,HAL-903,2,3887.41,2600.0,7774.82,5200.0
2025-09-03,SO100256,Sterling Industries,West,Online,Halcyon,HAL-814,1,3863.15,2600.0,3863.15,2600.0
2025-09-03,SO100257,Orbit Retail,West,Online,Halcyon,HAL-781,1,3859.65,2600.0,3859.65,2600.0
2025-09-04,SO100258,Meridian Group,North,Direct,Aurora,AUR-807,9,2429.16,1500.0,21862.44,13500.0
2025-09-04,SO100259,Kalpana Traders,North,Direct,Aurora,AUR-579,9,2420.63,1500.0,21785.67,13500.0
2025-09-04,SO100260,Meridian Group,North,Partner,Aurora,AUR-944,10,2394.64,1500.0,23946.4,15000.0
2025-09-04,SO100261,Kalpana Traders,North,Partner,Aurora,AUR-196,1,2438.38,1500.0,2438.38,1500.0
2025-09-04,SO100262,Meridian Group,North,Online,Aurora,AUR-197,8,2378.14,1500.0,19025.12,12000.0
2025-09-04,SO100263,Kalpana Traders,North,Online,Aurora,AUR-102,4,2401.6,1500.0,9606.4,6000.0
2025-09-04,SO100264,Meridian Group,North,Direct,Vertex,VER-492,16,1152.55,790.0,18440.8,12640.0
2025-09-04,SO100265,Kalpana Traders,North,Direct,Vertex,VER-542,12,1161.4,790.0,13936.8,9480.0
2025-09-04,SO100266,Meridian Group,North,Partner,Vertex,VER-489,12,1150.0,790.0,13800.0,9480.0
2025-09-04,SO100267,Kalpana Traders,North,Partner,Vertex,VER-360,10,1175.26,790.0,11752.6,7900.0
2025-09-04,SO100268,Meridian Group,North,Online,Vertex,VER-801,8,1160.41,790.0,9283.28,6320.0
2025-09-04,SO100269,Kalpana Traders,North,Online,Vertex,VER-597,8,1153.65,790.0,9229.2,6320.0
2025-09-04,SO100270,Meridian Group,North,Direct,Halcyon,HAL-141,5,3943.27,2600.0,19716.35,13000.0
2025-09-04,SO100271,Kalpana Traders,North,Direct,Halcyon,HAL-983,2,3909.12,2600.0,7818.24,5200.0
2025-09-04,SO100272,Meridian Group,North,Partner,Halcyon,HAL-296,1,3968.67,2600.0,3968.67,2600.0
2025-09-04,SO100273,Kalpana Traders,North,Partner,Halcyon,HAL-586,2,3817.17,2600.0,7634.34,5200.0
2025-09-04,SO100274,Meridian Group,North,Online,Halcyon,HAL-289,4,4015.95,2600.0,16063.8,10400.0
2025-09-04,SO100275,Deccan Supply,South,Direct,Aurora,AUR-310,6,2363.39,1500.0,14180.34,9000.0
2025-09-04,SO100276,Bluewater Co,South,Direct,Aurora,AUR-283,6,2384.15,1500.0,14304.9,9000.0
2025-09-04,SO100277,Deccan Supply,South,Partner,Aurora,AUR-367,4,2404.86,1500.0,9619.44,6000.0
2025-09-04,SO100278,Bluewater Co,South,Partner,Aurora,AUR-144,4,2381.55,1500.0,9526.2,6000.0
2025-09-04,SO100279,Deccan Supply,South,Online,Aurora,AUR-892,6,2371.83,1500.0,14230.98,9000.0
2025-09-04,SO100280,Bluewater Co,South,Online,Aurora,AUR-825,1,2397.32,1500.0,2397.32,1500.0
2025-09-04,SO100281,Deccan Supply,South,Direct,Vertex,VER-754,14,1175.76,790.0,16460.64,11060.0
2025-09-04,SO100282,Bluewater Co,South,Direct,Vertex,VER-805,12,1168.35,790.0,14020.2,9480.0
2025-09-04,SO100283,Deccan Supply,South,Partner,Vertex,VER-309,16,1145.24,790.0,18323.84,12640.0
2025-09-04,SO100284,Bluewater Co,South,Partner,Vertex,VER-834,5,1145.03,790.0,5725.15,3950.0
2025-09-04,SO100285,Deccan Supply,South,Online,Vertex,VER-471,4,1149.19,790.0,4596.76,3160.0
2025-09-04,SO100286,Bluewater Co,South,Online,Vertex,VER-952,2,1126.78,790.0,2253.56,1580.0
2025-09-04,SO100287,Deccan Supply,South,Direct,Halcyon,HAL-851,4,3854.17,2600.0,15416.68,10400.0
2025-09-04,SO100288,Bluewater Co,South,Direct,Halcyon,HAL-386,3,3884.45,2600.0,11653.35,7800.0
2025-09-04,SO100289,Deccan Supply,South,Partner,Halcyon,HAL-127,3,3860.92,2600.0,11582.76,7800.0
2025-09-04,SO100290,Bluewater Co,South,Partner,Halcyon,HAL-306,1,3865.49,2600.0,3865.49,2600.0
2025-09-04,SO100291,Deccan Supply,South,Online,Halcyon,HAL-369,2,3891.57,2600.0,7783.14,5200.0
2025-09-04,SO100292,Bluewater Co,South,Online,Halcyon,HAL-515,3,3881.54,2600.0,11644.62,7800.0
2025-09-04,SO100293,Ganges Distributors,East,Direct,Aurora,AUR-578,8,2405.82,1500.0,19246.56,12000.0
2025-09-04,SO100294,Ironwood Ltd,East,Direct,Aurora,AUR-482,10,2364.67,1500.0,23646.7,15000.0
2025-09-04,SO100295,Ganges Distributors,East,Partner,Aurora,AUR-165,6,2412.97,1500.0,14477.82,9000.0
2025-09-04,SO100296,Ironwood Ltd,East,Partner,Aurora,AUR-813,4,2422.52,1500.0,9690.08,6000.0
2025-09-04,SO100297,Ganges Distributors,East,Online,Aurora,AUR-951,5,2375.41,1500.0,11877.05,7500.0
2025-09-04,SO100298,Ironwood Ltd,East,Online,Aurora,AUR-324,5,2407.03,1500.0,12035.15,7500.0
2025-09-04,SO100299,Ganges Distributors,East,Direct,Vertex,VER-866,13,1156.08,790.0,15029.04,10270.0
2025-09-04,SO100300,Ironwood Ltd,East,Direct,Vertex,VER-545,10,1149.74,790.0,11497.4,7900.0
2025-09-04,SO100301,Ganges Distributors,East,Partner,Vertex,VER-143,5,1153.32,790.0,5766.6,3950.0
2025-09-04,SO100302,Ironwood Ltd,East,Partner,Vertex,VER-512,5,1141.93,790.0,5709.65,3950.0
2025-09-04,SO100303,Ganges Distributors,East,Online,Vertex,VER-335,5,1149.56,790.0,5747.8,3950.0
2025-09-04,SO100304,Ironwood Ltd,East,Online,Vertex,VER-836,4,1153.89,790.0,4615.56,3160.0
2025-09-04,SO100305,Ganges Distributors,East,Direct,Halcyon,HAL-521,3,3927.53,2600.0,11782.59,7800.0
2025-09-04,SO100306,Ganges Distributors,East,Partner,Halcyon,HAL-369,3,3927.82,2600.0,11783.46,7800.0
2025-09-04,SO100307,Ganges Distributors,East,Online,Halcyon,HAL-611,4,3830.36,2600.0,15321.44,10400.0
2025-09-04,SO100308,Ironwood Ltd,East,Online,Halcyon,HAL-812,1,3858.11,2600.0,3858.11,2600.0
2025-09-04,SO100309,Acme Corp,West,Direct,Aurora,AUR-525,2,2447.05,1500.0,4894.1,3000.0
2025-09-04,SO100310,Sterling Industries,West,Direct,Aurora,AUR-965,7,2414.61,1500.0,16902.27,10500.0
2025-09-04,SO100311,Vayu Logistics,West,Direct,Aurora,AUR-128,4,2369.68,1500.0,9478.72,6000.0
2025-09-04,SO100312,Orbit Retail,West,Direct,Aurora,AUR-218,8,2437.78,1500.0,19502.24,12000.0
2025-09-04,SO100313,Acme Corp,West,Partner,Aurora,AUR-733,3,2415.51,1500.0,7246.53,4500.0
2025-09-04,SO100314,Sterling Industries,West,Partner,Aurora,AUR-593,6,2405.47,1500.0,14432.82,9000.0
2025-09-04,SO100315,Vayu Logistics,West,Partner,Aurora,AUR-947,10,2402.56,1500.0,24025.6,15000.0
2025-09-04,SO100316,Orbit Retail,West,Partner,Aurora,AUR-470,6,2440.32,1500.0,14641.92,9000.0
2025-09-04,SO100317,Acme Corp,West,Online,Aurora,AUR-833,4,2380.62,1500.0,9522.48,6000.0
2025-09-04,SO100318,Sterling Industries,West,Online,Aurora,AUR-719,1,2366.76,1500.0,2366.76,1500.0
2025-09-04,SO100319,Vayu Logistics,West,Online,Aurora,AUR-709,4,2433.2,1500.0,9732.8,6000.0
2025-09-04,SO100320,Orbit Retail,West,Online,Aurora,AUR-961,1,2371.15,1500.0,2371.15,1500.0
2025-09-04,SO100321,Acme Corp,West,Direct,Vertex,VER-947,8,1166.14,790.0,9329.12,6320.0
2025-09-04,SO100322,Sterling Industries,West,Direct,Vertex,VER-885,6,1139.72,790.0,6838.32,4740.0
2025-09-04,SO100323,Vayu Logistics,West,Direct,Vertex,VER-113,12,1150.99,790.0,13811.88,9480.0
2025-09-04,SO100324,Orbit Retail,West,Direct,Vertex,VER-432,7,1171.3,790.0,8199.1,5530.0
2025-09-04,SO100325,Acme Corp,West,Partner,Vertex,VER-546,7,1159.26,790.0,8114.82,5530.0
2025-09-04,SO100326,Sterling Industries,West,Partner,Vertex,VER-722,4,1185.91,790.0,4743.64,3160.0
2025-09-04,SO100327,Vayu Logistics,West,Partner,Vertex,VER-584,10,1124.1,790.0,11241.0,7900.0
2025-09-04,SO100328,Orbit Retail,West,Partner,Vertex,VER-789,5,1151.25,790.0,5756.25,3950.0
2025-09-04,SO100329,Acme Corp,West,Online,Vertex,VER-551,5,1156.07,790.0,5780.35,3950.0
2025-09-04,SO100330,Sterling Industries,West,Online,Vertex,VER-209,2,1134.43,790.0,2268.86,1580.0
2025-09-04,SO100331,Vayu Logistics,West,Online,Vertex,VER-668,1,1145.2,790.0,1145.2,790.0
2025-09-04,SO100332,Orbit Retail,West,Online,Vertex,VER-688,5,1119.58,790.0,5597.9,3950.0
2025-09-04,SO100333,Acme Corp,West,Direct,Halcyon,HAL-372,2,3968.58,2600.0,7937.16,5200.0
2025-09-04,SO100334,Sterling Industries,West,Direct,Halcyon,HAL-479,2,3925.77,2600.0,7851.54,5200.0
2025-09-04,SO100335,Vayu Logistics,West,Direct,Halcyon,HAL-740,2,3983.33,2600.0,7966.66,5200.0
2025-09-04,SO100336,Orbit Retail,West,Direct,Halcyon,HAL-697,1,3894.49,2600.0,3894.49,2600.0
2025-09-04,SO100337,Acme Corp,West,Partner,Halcyon,HAL-932,2,3978.82,2600.0,7957.64,5200.0
2025-09-04,SO100338,Sterling Industries,West,Partner,Halcyon,HAL-884,1,3924.37,2600.0,3924.37,2600.0
2025-09-04,SO100339,Vayu Logistics,West,Partner,Halcyon,HAL-971,2,3883.66,2600.0,7767.32,5200.0
2025-09-04,SO100340,Orbit Retail,West,Partner,Halcyon,HAL-253,1,3922.2,2600.0,3922.2,2600.0
2025-09-04,SO100341,Sterling Industries,West,Online,Halcyon,HAL-748,1,3970.26,2600.0,3970.26,2600.0
2025-09-04,SO100342,Orbit Retail,West,Online,Halcyon,HAL-912,1,3893.98,2600.0,3893.98,2600.0
2025-09-05,SO100343,Meridian Group,North,Direct,Aurora,AUR-121,12,2355.59,1500.0,28267.08,18000.0
2025-09-05,SO100344,Kalpana Traders,North,Direct,Aurora,AUR-393,8,2402.4,1500.0,19219.2,12000.0
2025-09-05,SO100345,Meridian Group,North,Partner,Aurora,AUR-216,6,2395.07,1500.0,14370.42,9000.0
2025-09-05,SO100346,Kalpana Traders,North,Partner,Aurora,AUR-675,8,2395.67,1500.0,19165.36,12000.0
2025-09-05,SO100347,Meridian Group,North,Online,Aurora,AUR-255,7,2376.6,1500.0,16636.2,10500.0
2025-09-05,SO100348,Kalpana Traders,North,Online,Aurora,AUR-658,2,2397.73,1500.0,4795.46,3000.0
2025-09-05,SO100349,Meridian Group,North,Direct,Vertex,VER-285,17,1143.35,790.0,19436.95,13430.0
2025-09-05,SO100350,Kalpana Traders,North,Direct,Vertex,VER-398,11,1147.49,790.0,12622.39,8690.0
2025-09-05,SO100351,Meridian Group,North,Partner,Vertex,VER-992,13,1156.1,790.0,15029.3,10270.0
2025-09-05,SO100352,Kalpana Traders,North,Partner,Vertex,VER-575,9,1138.64,790.0,10247.76,7110.0
2025-09-05,SO100353,Meridian Group,North,Online,Vertex,VER-246,1,1158.22,790.0,1158.22,790.0
2025-09-05,SO100354,Kalpana Traders,North,Online,Vertex,VER-174,5,1165.56,790.0,5827.8,3950.0
2025-09-05,SO100355,Meridian Group,North,Direct,Halcyon,HAL-241,8,3961.81,2600.0,31694.48,20800.0
2025-09-05,SO100356,Kalpana Traders,North,Direct,Halcyon,HAL-283,1,3948.2,2600.0,3948.2,2600.0
2025-09-05,SO100357,Meridian Group,North,Partner,Halcyon,HAL-749,5,3861.09,2600.0,19305.45,13000.0
2025-09-05,SO100358,Kalpana Traders,North,Partner,Halcyon,HAL-219,5,3914.69,2600.0,19573.45,13000.0
2025-09-05,SO100359,Meridian Group,North,Online,Halcyon,HAL-136,2,3876.36,2600.0,7752.72,5200.0
2025-09-05,SO100360,Kalpana Traders,North,Online,Halcyon,HAL-949,2,3986.28,2600.0,7972.56,5200.0
2025-09-05,SO100361,Deccan Supply,South,Direct,Aurora,AUR-229,13,2412.1,1500.0,31357.3,19500.0
2025-09-05,SO100362,Bluewater Co,South,Direct,Aurora,AUR-394,6,2424.62,1500.0,14547.72,9000.0
2025-09-05,SO100363,Deccan Supply,South,Partner,Aurora,AUR-895,5,2415.12,1500.0,12075.6,7500.0
2025-09-05,SO100364,Bluewater Co,South,Partner,Aurora,AUR-653,5,2366.65,1500.0,11833.25,7500.0
2025-09-05,SO100365,Deccan Supply,South,Online,Aurora,AUR-861,1,2424.01,1500.0,2424.01,1500.0
2025-09-05,SO100366,Bluewater Co,South,Online,Aurora,AUR-211,2,2365.87,1500.0,4731.74,3000.0
2025-09-05,SO100367,Deccan Supply,South,Direct,Vertex,VER-683,10,1142.91,790.0,11429.1,7900.0
2025-09-05,SO100368,Bluewater Co,South,Direct,Vertex,VER-134,15,1148.57,790.0,17228.55,11850.0
2025-09-05,SO100369,Deccan Supply,South,Partner,Vertex,VER-412,8,1143.15,790.0,9145.2,6320.0
2025-09-05,SO100370,Bluewater Co,South,Partner,Vertex,VER-419,2,1155.79,790.0,2311.58,1580.0
2025-09-05,SO100371,Deccan Supply,South,Online,Vertex,VER-306,7,1156.4,790.0,8094.8,5530.0
2025-09-05,SO100372,Bluewater Co,South,Online,Vertex,VER-871,5,1143.44,790.0,5717.2,3950.0
2025-09-05,SO100373,Deccan Supply,South,Direct,Halcyon,HAL-123,3,3841.49,2600.0,11524.47,7800.0
2025-09-05,SO100374,Bluewater Co,South,Direct,Halcyon,HAL-586,2,3978.29,2600.0,7956.58,5200.0
2025-09-05,SO100375,Deccan Supply,South,Partner,Halcyon,HAL-675,4,3928.59,2600.0,15714.36,10400.0
2025-09-05,SO100376,Bluewater Co,South,Partner,Halcyon,HAL-784,2,3854.92,2600.0,7709.84,5200.0
2025-09-05,SO100377,Deccan Supply,South,Online,Halcyon,HAL-832,1,3843.03,2600.0,3843.03,2600.0
2025-09-05,SO100378,Ganges Distributors,East,Direct,Aurora,AUR-642,9,2401.44,1500.0,21612.96,13500.0
2025-09-05,SO100379,Ironwood Ltd,East,Direct,Aurora,AUR-383,5,2440.68,1500.0,12203.4,7500.0
2025-09-05,SO100380,Ganges Distributors,East,Partner,Aurora,AUR-808,5,2431.87,1500.0,12159.35,7500.0
2025-09-05,SO100381,Ironwood Ltd,East,Partner,Aurora,AUR-272,1,2470.66,1500.0,2470.66,1500.0
2025-09-05,SO100382,Ganges Distributors,East,Online,Aurora,AUR-508,4,2347.7,1500.0,9390.8,6000.0
2025-09-05,SO100383,Ironwood Ltd,East,Online,Aurora,AUR-280,1,2420.93,1500.0,2420.93,1500.0
2025-09-05,SO100384,Ganges Distributors,East,Direct,Vertex,VER-966,13,1144.79,790.0,14882.27,10270.0
2025-09-05,SO100385,Ironwood Ltd,East,Direct,Vertex,VER-910,4,1176.67,790.0,4706.68,3160.0
2025-09-05,SO100386,Ganges Distributors,East,Partner,Vertex,VER-948,11,1142.71,790.0,12569.81,8690.0
2025-09-05,SO100387,Ironwood Ltd,East,Partner,Vertex,VER-857,5,1128.91,790.0,5644.55,3950.0
2025-09-05,SO100388,Ganges Distributors,East,Online,Vertex,VER-891,8,1148.42,790.0,9187.36,6320.0
2025-09-05,SO100389,Ironwood Ltd,East,Online,Vertex,VER-673,4,1151.0,790.0,4604.0,3160.0
2025-09-05,SO100390,Ganges Distributors,East,Direct,Halcyon,HAL-824,3,3919.23,2600.0,11757.69,7800.0
2025-09-05,SO100391,Ironwood Ltd,East,Direct,Halcyon,HAL-275,5,3883.23,2600.0,19416.15,13000.0
2025-09-05,SO100392,Ganges Distributors,East,Partner,Halcyon,HAL-128,3,3870.51,2600.0,11611.53,7800.0
2025-09-05,SO100393,Ironwood Ltd,East,Partner,Halcyon,HAL-689,2,3871.71,2600.0,7743.42,5200.0
2025-09-05,SO100394,Ganges Distributors,East,Online,Halcyon,HAL-491,1,3980.4,2600.0,3980.4,2600.0
2025-09-05,SO100395,Acme Corp,West,Direct,Aurora,AUR-368,5,2376.01,1500.0,11880.05,7500.0
2025-09-05,SO100396,Sterling Industries,West,Direct,Aurora,AUR-565,6,2347.72,1500.0,14086.32,9000.0
2025-09-05,SO100397,Vayu Logistics,West,Direct,Aurora,AUR-876,9,2386.23,1500.0,21476.07,13500.0
2025-09-05,SO100398,Orbit Retail,West,Direct,Aurora,AUR-763,11,2385.94,1500.0,26245.34,16500.0
2025-09-05,SO100399,Acme Corp,West,Partner,Aurora,AUR-252,3,2413.41,1500.0,7240.23,4500.0
2025-09-05,SO100400,Sterling Industries,West,Partner,Aurora,AUR-406,6,2408.68,1500.0,14452.08,9000.0
2025-09-05,SO100401,Vayu Logistics,West,Partner,Aurora,AUR-324,4,2395.7,1500.0,9582.8,6000.0
2025-09-05,SO100402,Orbit Retail,West,Partner,Aurora,AUR-996,3,2354.04,1500.0,7062.12,4500.0
2025-09-05,SO100403,Acme Corp,West,Online,Aurora,AUR-744,1,2403.15,1500.0,2403.15,1500.0
2025-09-05,SO100404,Sterling Industries,West,Online,Aurora,AUR-488,2,2404.1,1500.0,4808.2,3000.0
2025-09-05,SO100405,Vayu Logistics,West,Online,Aurora,AUR-150,4,2421.25,1500.0,9685.0,6000.0
2025-09-05,SO100406,Orbit Retail,West,Online,Aurora,AUR-454,2,2379.4,1500.0,4758.8,3000.0
2025-09-05,SO100407,Acme Corp,West,Direct,Vertex,VER-510,7,1157.59,790.0,8103.13,5530.0
2025-09-05,SO100408,Sterling Industries,West,Direct,Vertex,VER-421,4,1155.45,790.0,4621.8,3160.0
2025-09-05,SO100409,Vayu Logistics,West,Direct,Vertex,VER-114,7,1154.28,790.0,8079.96,5530.0
2025-09-05,SO100410,Orbit Retail,West,Direct,Vertex,VER-885,7,1156.63,790.0,8096.41,5530.0
2025-09-05,SO100411,Acme Corp,West,Partner,Vertex,VER-840,4,1167.02,790.0,4668.08,3160.0
2025-09-05,SO100412,Sterling Industries,West,Partner,Vertex,VER-325,7,1147.77,790.0,8034.39,5530.0
2025-09-05,SO100413,Vayu Logistics,West,Partner,Vertex,VER-781,12,1176.38,790.0,14116.56,9480.0
2025-09-05,SO100414,Orbit Retail,West,Partner,Vertex,VER-685,7,1152.06,790.0,8064.42,5530.0
2025-09-05,SO100415,Acme Corp,West,Online,Vertex,VER-867,1,1156.96,790.0,1156.96,790.0
2025-09-05,SO100416,Sterling Industries,West,Online,Vertex,VER-700,2,1175.58,790.0,2351.16,1580.0
2025-09-05,SO100417,Vayu Logistics,West,Online,Vertex,VER-567,5,1137.82,790.0,5689.1,3950.0
2025-09-05,SO100418,Orbit Retail,West,Online,Vertex,VER-422,3,1157.31,790.0,3471.93,2370.0
2025-09-05,SO100419,Sterling Industries,West,Direct,Halcyon,HAL-199,3,3945.29,2600.0,11835.87,7800.0
2025-09-05,SO100420,Vayu Logistics,West,Direct,Halcyon,HAL-276,1,3840.56,2600.0,3840.56,2600.0
2025-09-05,SO100421,Sterling Industries,West,Partner,Halcyon,HAL-533,4,3886.31,2600.0,15545.24,10400.0
2025-09-05,SO100422,Sterling Industries,West,Online,Halcyon,HAL-880,1,3879.08,2600.0,3879.08,2600.0
2025-09-05,SO100423,Orbit Retail,West,Online,Halcyon,HAL-189,1,3849.49,2600.0,3849.49,2600.0
2025-09-06,SO100424,Meridian Group,North,Direct,Aurora,AUR-191,14,2405.02,1500.0,33670.28,21000.0
2025-09-06,SO100425,Kalpana Traders,North,Direct,Aurora,AUR-897,4,2341.01,1500.0,9364.04,6000.0
2025-09-06,SO100426,Meridian Group,North,Partner,Aurora,AUR-127,7,2362.29,1500.0,16536.03,10500.0
2025-09-06,SO100427,Kalpana Traders,North,Partner,Aurora,AUR-241,4,2418.22,1500.0,9672.88,6000.0
2025-09-06,SO100428,Meridian Group,North,Online,Aurora,AUR-255,3,2415.9,1500.0,7247.7,4500.0
2025-09-06,SO100429,Kalpana Traders,North,Online,Aurora,AUR-574,3,2409.07,1500.0,7227.21,4500.0
2025-09-06,SO100430,Meridian Group,North,Direct,Vertex,VER-706,12,1147.69,790.0,13772.28,9480.0
2025-09-06,SO100431,Kalpana Traders,North,Direct,Vertex,VER-602,6,1135.02,790.0,6810.12,4740.0
2025-09-06,SO100432,Meridian Group,North,Partner,Vertex,VER-705,7,1151.52,790.0,8060.64,5530.0
2025-09-06,SO100433,Kalpana Traders,North,Partner,Vertex,VER-804,5,1169.49,790.0,5847.45,3950.0
2025-09-06,SO100434,Meridian Group,North,Online,Vertex,VER-429,7,1174.88,790.0,8224.16,5530.0
2025-09-06,SO100435,Kalpana Traders,North,Online,Vertex,VER-203,4,1139.49,790.0,4557.96,3160.0
2025-09-06,SO100436,Meridian Group,North,Direct,Halcyon,HAL-216,5,3885.54,2600.0,19427.7,13000.0
2025-09-06,SO100437,Kalpana Traders,North,Direct,Halcyon,HAL-875,2,3839.21,2600.0,7678.42,5200.0
2025-09-06,SO100438,Meridian Group,North,Partner,Halcyon,HAL-415,1,3870.98,2600.0,3870.98,2600.0
2025-09-06,SO100439,Kalpana Traders,North,Partner,Halcyon,HAL-821,2,3936.14,2600.0,7872.28,5200.0
2025-09-06,SO100440,Deccan Supply,South,Direct,Aurora,AUR-124,6,2468.8,1500.0,14812.8,9000.0
2025-09-06,SO100441,Bluewater Co,South,Direct,Aurora,AUR-904,7,2399.63,1500.0,16797.41,10500.0
2025-09-06,SO100442,Deccan Supply,South,Partner,Aurora,AUR-217,1,2420.98,1500.0,2420.98,1500.0
2025-09-06,SO100443,Bluewater Co,South,Partner,Aurora,AUR-163,9,2430.36,1500.0,21873.24,13500.0
2025-09-06,SO100444,Deccan Supply,South,Online,Aurora,AUR-328,3,2415.86,1500.0,7247.58,4500.0
2025-09-06,SO100445,Bluewater Co,South,Online,Aurora,AUR-586,3,2344.46,1500.0,7033.38,4500.0
2025-09-06,SO100446,Deccan Supply,South,Direct,Vertex,VER-436,10,1149.14,790.0,11491.4,7900.0
2025-09-06,SO100447,Bluewater Co,South,Direct,Vertex,VER-302,6,1141.28,790.0,6847.68,4740.0
2025-09-06,SO100448,Deccan Supply,South,Partner,Vertex,VER-732,5,1147.11,790.0,5735.55,3950.0
2025-09-06,SO100449,Bluewater Co,South,Partner,Vertex,VER-494,4,1186.04,790.0,4744.16,3160.0
2025-09-06,SO100450,Deccan Supply,South,Online,Vertex,VER-663,4,1143.21,790.0,4572.84,3160.0
2025-09-06,SO100451,Deccan Supply,South,Direct,Halcyon,HAL-957,6,3936.05,2600.0,23616.3,15600.0
2025-09-06,SO100452,Bluewater Co,South,Direct,Halcyon,HAL-186,5,3839.84,2600.0,19199.2,13000.0
2025-09-06,SO100453,Bluewater Co,South,Partner,Halcyon,HAL-584,2,3894.37,2600.0,7788.74,5200.0
2025-09-06,SO100454,Deccan Supply,South,Online,Halcyon,HAL-306,3,3877.52,2600.0,11632.56,7800.0
2025-09-06,SO100455,Ganges Distributors,East,Direct,Aurora,AUR-811,8,2363.43,1500.0,18907.44,12000.0
2025-09-06,SO100456,Ironwood Ltd,East,Direct,Aurora,AUR-739,1,2390.29,1500.0,2390.29,1500.0
2025-09-06,SO100457,Ganges Distributors,East,Partner,Aurora,AUR-111,7,2459.38,1500.0,17215.66,10500.0
2025-09-06,SO100458,Ironwood Ltd,East,Partner,Aurora,AUR-756,3,2421.1,1500.0,7263.3,4500.0
2025-09-06,SO100459,Ganges Distributors,East,Online,Aurora,AUR-777,6,2417.49,1500.0,14504.94,9000.0
2025-09-06,SO100460,Ironwood Ltd,East,Online,Aurora,AUR-388,1,2355.32,1500.0,2355.32,1500.0
2025-09-06,SO100461,Ganges Distributors,East,Direct,Vertex,VER-329,7,1170.9,790.0,8196.3,5530.0
2025-09-06,SO100462,Ironwood Ltd,East,Direct,Vertex,VER-900,5,1149.73,790.0,5748.65,3950.0
2025-09-06,SO100463,Ganges Distributors,East,Partner,Vertex,VER-433,3,1137.16,790.0,3411.48,2370.0
2025-09-06,SO100464,Ironwood Ltd,East,Partner,Vertex,VER-335,8,1154.63,790.0,9237.04,6320.0
2025-09-06,SO100465,Ganges Distributors,East,Online,Vertex,VER-137,7,1159.17,790.0,8114.19,5530.0
2025-09-06,SO100466,Ironwood Ltd,East,Online,Vertex,VER-578,2,1148.1,790.0,2296.2,1580.0
2025-09-06,SO100467,Ganges Distributors,East,Direct,Halcyon,HAL-806,2,3909.45,2600.0,7818.9,5200.0
2025-09-06,SO100468,Ganges Distributors,East,Partner,Halcyon,HAL-325,1,3931.38,2600.0,3931.38,2600.0
2025-09-06,SO100469,Ironwood Ltd,East,Partner,Halcyon,HAL-152,1,3836.27,2600.0,3836.27,2600.0
2025-09-06,SO100470,Ganges Distributors,East,Online,Halcyon,HAL-465,1,3962.15,2600.0,3962.15,2600.0
2025-09-06,SO100471,Ironwood Ltd,East,Online,Halcyon,HAL-606,1,3947.26,2600.0,3947.26,2600.0
2025-09-06,SO100472,Acme Corp,West,Direct,Aurora,AUR-456,1,2394.09,1500.0,2394.09,1500.0
